place_id,reviewTags,count
786,biology,1
786,ecological,1
786,elephant,1
786,environmentalism,1
786,extracurricular activity,1
786,habitat,1
786,inaugurated,1
786,skeleton,1
786,students,1
787,ancient,1
787,architecture,1
787,family,1
787,heritage,1
787,kartika purnima,1
787,king,1
787,palaces,1
787,public,1
787,railway station,1
787,temples,1
788,beautiful,1
788,fee,1
788,government,1
788,leopard,1
788,name,1
788,peaceful,1
788,peacock,1
788,play,1
788,sloth bear,1
788,wild animals,1
789,attractive,1
789,beautiful,1
789,cooking,1
789,family,1
789,govt,1
789,november,1
789,picnic,1
789,transportation,1
789,water fall,1
789,well,1
790,area,1
790,bath,1
790,beautiful,1
790,clean,1
790,family,1
790,govt,1
790,network,1
790,parking,1
790,picnic,1
790,waterfalls,1
791,ashoka,1
791,buddha,1
791,chaitya,1
791,edict,1
791,engraved,1
791,kalinga war,1
791,laser show,1
791,lord,1
791,peace symbols,1
791,tranquility,1
792,10th century,1
792,ancient,1
792,carvings,1
792,culmination,1
792,kalinga architecture,1
792,lingaraj temple,1
792,monument,1
792,somavamshi dynasty,1
792,temple architecture,1
792,torana,1
793,bank,1
793,beautiful,1
793,boating,1
793,crocodile,1
793,gorge,1
793,government,1
793,jungle,1
793,lush,1
793,sloths,1
793,spotted deer,1
794,bath,1
794,beautiful,1
794,buddhist,1
794,crowd,1
794,government,1
794,height,1
794,monastery,1
794,peaceful,1
794,picnic,1
794,water fall,1
795,0,5
795,dam,1
795,for children,1
795,mind,1
795,natural,1
795,picnic,1
796,3rd century bc,1
796,4th century,1
796,5th century bc,1
796,AD,1
796,ancient,1
796,archaeological survey of india,1
796,excavations,1
796,government,1
796,heritage,1
796,ruins,1
797,beautiful,1
797,boating,1
797,crocodile,1
797,environment,1
797,gorge,1
797,jungle,1
797,resort,1
797,river bed,1
797,tent,1
797,wildlife sanctuary,1
798,bison,1
798,boating,1
798,eco tourism,1
798,leopard,1
798,peacock,1
798,reservoir,1
798,sambar,1
798,spotted deer,1
798,wild boar,1
798,wild water buffalo,1
799,artisans,1
799,food court,1
799,government of odisha,1
799,huts,1
799,lifestyle,1
799,livelihood,1
799,musical instruments,1
799,ornaments,1
799,tribes,1
799,weapons,1
800,SUV,1
800,biosphere reserves of india,1
800,four-horned antelope,1
800,indian giant squirrel,1
800,jungle,1
800,march,1
800,permit,1
800,sal tree,1
800,tiger,1
800,tribal,1
801,0,8
801,information,1
801,website,1
802,2nd century bce,1
802,ancient india,1
802,archaeological survey of india,1
802,ascetic,1
802,ashoka,1
802,carved,1
802,jain temple,1
802,monkeys,1
802,monks,1
802,tirthankara,1
803,beautiful,1
803,environment,1
803,evening,1
803,feast,1
803,irrigation,1
803,peaceful,1
803,photoshoot,1
803,picnic,1
803,reservoir,1
803,sunset,1
804,16 september,1
804,1998,1
804,2002,1
804,estuary,1
804,hatchery,1
804,kingfishers,1
804,mangrove,1
804,march,1
804,saltwater crocodile,1
804,skeleton,1
805,ashoka,1
805,buddhist,1
805,evening,1
805,fought,1
805,peace,1
805,people,1
805,renovation,1
805,statue,1
805,stupa,1
805,war,1
806,ASI,1
806,buddha statues,1
806,gautam buddha,1
806,hills,1
806,peaceful,1
806,sculptures,1
806,stupas,1
806,triangle,1
806,university,1
806,vihara,1
807,0,1
807,beautiful,1
807,family,1
807,jungles,1
807,nature,1
807,peaceful,1
807,photoshoot,1
807,picnic,1
807,scenery,1
807,tourist,1
808,0,10
809,0,10
810,0,9
810,experience,1
811,attractive,1
811,bath,1
811,beautiful,1
811,climb,1
811,cooking,1
811,govt,1
811,peace,1
811,picnic,1
811,trek,1
811,water fall,1
812,0,10
813,beautiful,1
813,govt,1
813,height,1
813,off road,1
813,picnic,1
813,risky,1
813,rocks,1
813,sound,1
813,vehicle,1
813,water fall,1
814,0,8
814,nature,1
814,picnic,1
815,0,4
815,area,1
815,beautiful,1
815,network,1
815,people,1
815,picnic,1
815,waterfall,1
816,beautiful,1
816,climb,1
816,family,1
816,goddess,1
816,hill,1
816,mountain,1
816,peaceful,1
816,picnic,1
816,stairs,1
816,tourism,1
817,0,10
818,boat,1
818,brick,1
818,drinking,1
818,government,1
818,photoshoot,1
818,pictures,1
818,safety,1
818,structure,1
818,trade,1
818,waste,1
819,camel,1
819,entertainment,1
819,evening,1
819,food court,1
819,food stalls,1
819,foodies,1
819,games,1
819,pondicherry beach,1
819,sunrise,1
819,toy train,1
820,asian cuisine,1
820,biryani,1
820,crowd,1
820,french cuisine,1
820,rock,1
820,roof,1
820,sea,1
820,sizzler,1
820,spread,1
820,vehicle,1
821,0,7
821,driver,1
821,price,1
821,service,1
822,brownie,1
822,cake,1
822,espresso,1
822,family,1
822,ginger tea,1
822,hot chocolate,1
822,milkshakes,1
822,owner,1
822,price,1
822,service,1
823,0,9
823,price,1
824,beach,1
824,beautiful,1
824,cafes,1
824,management,1
824,menu,1
824,party,1
824,pizza,1
824,property,1
824,service,1
824,walk,1
825,divine,1
825,face,1
825,full moon,1
825,kundalini,1
825,pournami,1
825,siddhar,1
825,transgender,1
825,varadharaja perumal temple,1
825,vibration,1
825,vishnu,1
826,0,2
826,bamboo,1
826,beautiful,1
826,evening,1
826,experience,1
826,innovative,1
826,musical instruments,1
826,therapy,1
826,workshop,1
827,0,10
828,backwaters,1
828,boat ride,1
828,dance,1
828,fee,1
828,ferry,1
828,life jackets,1
828,queue,1
828,shacks,1
828,speed boat,1
828,ticket,1
829,0,8
829,plants,1
829,price,1
830,0,8
830,embroidered,1
830,hand,1
831,breakfast buffet,1
831,conference hall,1
831,food quality,1
831,housekeeping,1
831,lawn,1
831,marriage,1
831,property,1
831,room service,1
831,taste,1
831,toll plaza,1
832,architecture,1
832,buffet,1
832,lake,1
832,lawn,1
832,liquor,1
832,lush,1
832,private beach,1
832,spread,1
832,verandah,1
832,villa,1
833,0,5
833,kids,1
833,maintenance,1
833,peaceful,1
833,play,1
833,walking,1
834,auto,1
834,book,1
834,environment,1
834,experience,1
834,government,1
834,infrastructure,1
834,runway,1
834,service,1
834,transportation,1
834,travel,1
835,0,10
836,beer bottles,1
836,clean,1
836,crabs,1
836,crowd,1
836,fish fry,1
836,fishermen,1
836,liquor,1
836,prawns,1
836,stalls,1
836,sunrise,1
837,bruschetta,1
837,fine dining,1
837,fish tawa fry,1
837,french architecture,1
837,fusion food,1
837,lobster,1
837,penthouse,1
837,prawns,1
837,ravioli,1
837,seafood platter,1
838,beautiful,1
838,birds,1
838,boating,1
838,cost,1
838,google maps,1
838,government,1
838,kids,1
838,photography,1
838,rainy,1
838,season,1
839,banyan tree,1
839,crore,1
839,geological,1
839,historical place,1
839,kids,1
839,length,1
839,myr,1
839,peaceful,1
839,petrification,1
839,public,1
840,0,10
841,archaeological site,1
841,backwaters,1
841,instructor,1
841,kayaking,1
841,knowledge,1
841,mangrove forest,1
841,mangroves,1
841,nature,1
841,patient,1
841,team,1
842,architect,1
842,buddhist,1
842,caste,1
842,constitution,1
842,known,1
842,library,1
842,life,1
842,lights,1
842,social,1
842,statue,1
843,0,9
843,architecture,1
844,actor,1
844,building,1
844,bus stop,1
844,government,1
844,junction,1
844,landmark,1
844,meeting,1
844,shivaji,1
844,statue,1
844,traffic,1
845,0,10
846,0,9
846,fish,1
847,1855,1
847,beach,1
847,beautiful,1
847,french architecture,1
847,interior,1
847,languages,1
847,morning,1
847,napoleon iii,1
847,order of friars minor capuchin,1
847,roman architecture,1
848,beach,1
848,boat ride,1
848,boat service,1
848,crowd,1
848,ferry,1
848,horse riding,1
848,life jackets,1
848,queue,1
848,speed boat,1
848,ticket,1
849,0,3
849,architecture,1
849,bus,1
849,colours,1
849,languages,1
849,mass,1
849,peaceful,1
849,pray,1
850,alcohol,1
850,backwater,1
850,boat house,1
850,boating,1
850,dance,1
850,ferry,1
850,lifeguards,1
850,sand,1
850,shacks,1
850,shower,1
851,0,7
851,groceries,1
851,people,1
851,vegetables,1
852,0,8
852,evening,1
852,students,1
853,0,3
853,airport,1
853,crane,1
853,kids,1
853,landmark,1
853,mother teresa,1
853,statue,1
853,traffic,1
854,compassion,1
854,friday,1
854,huts,1
854,planet,1
854,reforestation,1
854,sustainable living,1
854,tree planting,1
854,vegan,1
854,water conservation,1
854,zero waste,1
855,backwaters,1
855,beach,1
855,boating,1
855,costs,1
855,dance,1
855,ferry,1
855,parking,1
855,shower,1
855,ticket,1
855,waste,1
856,0,10
857,area,1
857,bird watching,1
857,boat ride,1
857,boating,1
857,crowd,1
857,family,1
857,lotus,1
857,pedal boat,1
857,season,1
857,tourist,1
858,0,10
859,0,7
859,parish,1
859,peaceful,1
859,pray,1
860,0,4
860,campus,1
860,clean,1
860,evening,1
860,kids,1
860,play,1
860,walking,1
861,0,4
861,beach,1
861,first world war,1
861,history,1
861,photos,1
861,public,1
861,soldiers,1
862,beach,1
862,divine,1
862,donate,1
862,environment,1
862,feel,1
862,mind,1
862,peaceful,1
862,place to worship,1
862,spiritual,1
862,thursday,1
863,0,10
864,0,10
865,bike tour,1
865,bollywood,1
865,cooking,1
865,experience,1
865,history,1
865,learn,1
865,morning,1
865,saree,1
865,teacher,1
865,workshop,1
866,0,7
866,fisherman,1
866,morning,1
866,price,1
867,0,10
868,amphitheatre,1
868,architecture,1
868,beautiful,1
868,epic poem,1
868,library,1
868,meditation,1
868,paintings,1
868,peaceful,1
868,quiet,1
868,text,1
869,0,10
870,0,6
870,beach,1
870,evening,1
870,soldiers,1
870,tribute,1
871,architecture,1
871,boutique,1
871,bus service,1
871,dome,1
871,globe,1
871,peaceful,1
871,petals,1
871,spiritual,1
871,symbol,1
871,township,1
872,0,9
872,architecture,1
873,0,10
874,0,10
875,camel,1
875,clean,1
875,evening,1
875,family,1
875,food court,1
875,government,1
875,play,1
875,rock,1
875,stalls,1
875,sunrise,1
876,0,10
877,0,7
877,architecture,1
877,information,1
877,projects,1
878,area,1
878,beauty,1
878,book,1
878,countries,1
878,feel,1
878,food,1
878,human,1
878,peace,1
878,spiritual,1
878,trees,1
879,0,5
879,family,1
879,natural,1
879,rainy,1
879,season,1
879,water,1
880,0,9
880,experience,1
881,0,10
882,0,4
882,experience,1
882,fish fry,1
882,parking,1
882,peace,1
882,water,1
882,waves,1
883,0,6
883,kids,1
883,night,1
883,sea,1
883,water,1
884,beach,1
884,book store,1
884,flowers,1
884,mother,1
884,phones,1
884,quiet place,1
884,samadhi,1
884,shoes,1
884,silence,1
884,tranquility,1
885,attraction,1
885,cleanliness,1
885,evening,1
885,morning,1
885,peaceful,1
885,sewage,1
885,shores,1
885,sunrise,1
885,vehicles,1
885,walk,1
886,beach,1
886,country,1
886,first world war,1
886,gandhi,1
886,gate,1
886,monument,1
886,names,1
886,night,1
886,rock,1
886,soldiers,1
887,beautiful,1
887,crowd,1
887,entertainment,1
887,evening,1
887,festival,1
887,fishermen,1
887,morning,1
887,peaceful,1
887,village,1
887,walk,1
888,0,6
888,auction,1
888,fishes,1
888,morning,1
888,price,1
889,adventure,1
889,experience,1
889,family,1
889,fee,1
889,price,1
889,private beach,1
889,restaurant,1
889,sports,1
889,ticket,1
889,water,1
890,0,10
891,bottles,1
891,crowd,1
891,evening,1
891,fishing,1
891,house,1
891,light,1
891,morning,1
891,photoshoot,1
891,sunrise,1
891,windy,1
892,0,10
893,0,8
893,beach,1
893,photos,1
894,0,10
895,0,9
895,sand,1
896,bike,1
896,book,1
896,distance,1
896,family,1
896,information,1
896,meditation,1
896,nature,1
896,peaceful,1
896,people,1
896,walk,1
897,beautiful,1
897,cafes,1
897,evening,1
897,jogging,1
897,morning,1
897,rock,1
897,shore,1
897,sunrise,1
897,walk,1
897,watch,1
898,0,9
898,poet,1
899,0,9
899,trees,1
900,0,10
901,beautiful,1
901,birds watching,1
901,boating,1
901,evening,1
901,kids,1
901,migratory birds,1
901,natural,1
901,pedal boat,1
901,relaxing,1
901,season,1
902,0,10
903,ancient,1
903,architecture,1
903,brahma,1
903,chola,1
903,lord shiva,1
903,navagraha,1
903,peaceful,1
903,pond,1
903,trees,1
903,vishnu,1
904,0,10
905,0,9
905,beach,1
906,backwater,1
906,banana,1
906,donut,1
906,games,1
906,land,1
906,restaurant,1
906,rocket,1
906,speed boat,1
906,water rides,1
906,zorbing,1
907,0,7
907,blue flag beach,1
907,clean,1
907,parking,1
908,evening,1
908,government,1
908,landmark,1
908,mahatma gandhi,1
908,memorial,1
908,sea breeze,1
908,statue,1
908,sunrise,1
908,walkway,1
908,war,1
909,1918,1
909,fee,1
909,government,1
909,handwritten,1
909,house,1
909,letters,1
909,peaceful,1
909,people,1
909,photos,1
909,poet,1
910,0,3
910,atmosphere,1
910,ayyappan,1
910,divine,1
910,energy,1
910,feel,1
910,peace,1
910,poojas,1
911,clean,1
911,crowd,1
911,fishermen,1
911,morning,1
911,photo shoot,1
911,promenade beach,1
911,sea food,1
911,shacks,1
911,shore,1
911,surfing,1
912,0,10
913,0,10
914,0,6
914,architecture,1
914,glass,1
914,goddess,1
914,peace,1
915,0,4
915,beauty,1
915,clean,1
915,experience,1
915,peaceful,1
915,rock,1
915,walk,1
916,11th century,1
916,atmosphere,1
916,blessed,1
916,darshan,1
916,divine,1
916,divya desams,1
916,dravidian architecture,1
916,lord venkateswara,1
916,paintings,1
916,vishnu,1
917,ancient,1
917,beach,1
917,divine,1
917,evening,1
917,eyes,1
917,french architecture,1
917,mind,1
917,mother church,1
917,new year,1
917,peaceful,1
918,beach,1
918,beautiful,1
918,bird's eye view,1
918,climb,1
918,evening,1
918,fee,1
918,maintenance,1
918,stairs,1
918,sunset,1
918,ticket,1
919,clean,1
919,crowd,1
919,evening,1
919,family,1
919,fishermen,1
919,morning,1
919,name,1
919,rocks,1
919,sunrise,1
919,surfing,1
920,architecture,1
920,beach,1
920,beautiful,1
920,garden,1
920,history,1
920,house,1
920,kids,1
920,structure,1
920,supply water,1
920,water reservoir,1
921,0,6
921,blessed,1
921,feel,1
921,holy,1
921,peaceful,1
922,films,1
922,government,1
922,house,1
922,independence,1
922,memories,1
922,people,1
922,photos,1
922,poet,1
922,songs,1
922,written,1
923,0,2
923,beach,1
923,evening,1
923,family,1
923,morning,1
923,name,1
923,peaceful,1
923,resorts,1
923,sunrise,1
924,antique,1
924,bargain,1
924,budget,1
924,crowd,1
924,dresses,1
924,household items,1
924,second hand,1
924,tourists,1
924,walk,1
924,window shopping,1
925,banyan tree,1
925,bus service,1
925,dome,1
925,globe,1
925,inner peace,1
925,mediation,1
925,petals,1
925,spiritual,1
925,structure,1
925,visitor center,1
926,0,7
926,beach,1
926,birds,1
926,governor,1
927,cafes,1
927,colonial style,1
927,cuisine,1
927,culture of france,1
927,evening,1
927,french architecture,1
927,photoshoot,1
927,roaming,1
927,union territory,1
927,walls,1
928,1965,1
928,beach,1
928,evening,1
928,father of the nation,1
928,january 26,1
928,morning,1
928,pillars,1
928,rock,1
928,sunrise,1
928,walk,1
929,colony,1
929,drainage,1
929,evening,1
929,government,1
929,joints,1
929,photo shoot,1
929,statue,1
929,street food,1
929,sunrise,1
929,walkable,1
930,gandhi,1
930,governor,1
930,legislative,1
930,monument,1
930,peaceful,1
930,photoshoot,1
930,relax,1
930,residence,1
930,roman architecture,1
930,statue,1
931,1895,1
931,1902,1
931,1908,1
931,beach,1
931,divine,1
931,french architecture,1
931,glass,1
931,holy place,1
931,life of christ,1
931,railway station,1
932,ancient,1
932,artifacts,1
932,bronze statue,1
932,chola,1
932,coin collection,1
932,culture of france,1
932,currency,1
932,guns,1
932,stone sculptures,1
932,videography,1
933,aquarium,1
933,average,1
933,botanical name,1
933,entertainment,1
933,fee,1
933,government,1
933,maintenance,1
933,swings,1
933,toy train,1
933,waste,1
934,ashram,1
934,attraction,1
934,aurobindo,1
934,beach,1
934,lakshmi,1
934,lord ganesha,1
934,pilgrimage site,1
934,protests,1
934,temple elephant,1
934,walls,1
935,0,4
935,construction,1
935,divine,1
935,family,1
935,historical,1
935,mind,1
935,peace,1
936,0,5
936,historical,1
936,palace,1
936,reading,1
936,river,1
936,village,1
937,boating,1
937,day trip,1
937,depiction,1
937,guide,1
937,indian culture,1
937,lifestyle,1
937,rain dance,1
937,supper,1
937,traditional,1
937,world records,1
938,adventure,1
938,bats,1
938,beach,1
938,caves,1
938,fence,1
938,flag,1
938,google maps,1
938,meditation,1
938,shiva linga,1
938,sunlight,1
939,ancient,1
939,architecture,1
939,area,1
939,bathing,1
939,designed,1
939,middle,1
939,pavilion,1
939,pillars,1
939,shape,1
939,structure,1
940,beautiful,1
940,blessed,1
940,divine,1
940,feel,1
940,hanuman jayanti,1
940,holy place,1
940,jai hanuman,1
940,jai shree ram,1
940,lake,1
940,nature,1
941,architecture,1
941,beautiful,1
941,culture,1
941,environment,1
941,experience,1
941,monasteries,1
941,peaceful,1
941,sacred,1
941,schools,1
941,tibetan,1
942,16th century,1
942,architecture,1
942,beautiful,1
942,carvings,1
942,colors,1
942,design,1
942,fort,1
942,palace,1
942,pillars,1
942,tile,1
943,aviary,1
943,bird sanctuary,1
943,evening,1
943,fee,1
943,parrots,1
943,peaceful,1
943,phones,1
943,photos,1
943,ticket,1
943,varieties,1
944,1400,1
944,arabian sea,1
944,bungalow,1
944,foam,1
944,guest house,1
944,power station,1
944,precipitates,1
944,rainbow,1
944,rocket,1
944,taluk,1
945,7th century,1
945,architecture,1
945,beautiful,1
945,carvings,1
945,chalukya dynasty,1
945,lake,1
945,museum,1
945,sandstone,1
945,sunset,1
945,veranda,1
946,11th century,1
946,ancient,1
946,architecture,1
946,chalukya dynasty,1
946,idols,1
946,nandi,1
946,peaceful,1
946,renovated,1
946,sculptures,1
946,shiva,1
947,0,7
947,adventure,1
947,experience,1
947,trek,1
948,0,9
948,water falls,1
949,archeological,1
949,car,1
949,caves,1
949,fee,1
949,hike,1
949,idols,1
949,monuments,1
949,sculptures,1
949,temples,1
949,ticket,1
950,adventure,1
950,beach,1
950,beautiful,1
950,evening,1
950,morning,1
950,peaceful,1
950,rocks,1
950,sunset,1
950,trek,1
950,watch,1
951,0,6
951,falls,1
951,picnic,1
951,rainy,1
951,season,1
952,0,9
952,peace,1
953,boating,1
953,clean,1
953,family,1
953,government,1
953,kayaking,1
953,nature,1
953,parking,1
953,peaceful,1
953,picnic,1
953,restaurant,1
954,arabian sea,1
954,evening,1
954,ferry,1
954,fishing boats,1
954,harbour,1
954,malpe beach,1
954,sea breeze,1
954,shore,1
954,sunset,1
954,walkway,1
955,0,6
955,bus,1
955,circle,1
955,corporation,1
955,traffic,1
956,5th century,1
956,chalukya dynasty,1
956,experiment,1
956,lattice,1
956,mandapa,1
956,nandi,1
956,pillars,1
956,square,1
956,walls,1
956,windows,1
957,architecture,1
957,basement,1
957,compound,1
957,elephant,1
957,fee,1
957,palace,1
957,structures,1
957,ticket,1
957,walls,1
957,watch tower,1
958,ancient,1
958,architecture,1
958,beautiful,1
958,brahma,1
958,carved,1
958,chalukya dynasty,1
958,gayatri,1
958,jakanachari,1
958,pillars,1
958,saraswati,1
959,0,5
959,architecture,1
959,beautiful,1
959,carved,1
959,chalukya dynasty,1
959,historical place,1
960,basavanna,1
960,boating,1
960,evening,1
960,fee,1
960,garden,1
960,history,1
960,kids,1
960,lord,1
960,monument,1
960,museum,1
961,15th century,1
961,battery electric vehicle,1
961,chariot,1
961,indian 50-rupee note,1
961,krishnadevaraya,1
961,monument,1
961,notes,1
961,pillars,1
961,virupaksha temple,1
961,world heritage site,1
962,1929,1
962,advaita vedanta,1
962,divine,1
962,heaven,1
962,holy place,1
962,namaha,1
962,prasada,1
962,sadhguru,1
962,samadhi,1
962,shivaya,1
963,0,8
963,architecture,1
963,sculpture,1
964,aquarium,1
964,authority,1
964,cleanliness,1
964,college,1
964,fee,1
964,heart,1
964,indian flag,1
964,maintenance,1
964,ticket,1
964,toy train,1
965,army,1
965,chatrapati shivaji maharaj,1
965,family,1
965,forts,1
965,fountain,1
965,premises,1
965,rabbits,1
965,regiment,1
965,relaxation,1
965,zoo,1
966,aquarium,1
966,construction,1
966,evening,1
966,fees,1
966,glasshouse,1
966,maintenance,1
966,morning,1
966,renovation,1
966,toy train,1
966,walk,1
967,0,1
967,ancient,1
967,architecture,1
967,beautiful,1
967,engineers,1
967,palace,1
967,renovation,1
967,village,1
967,wall,1
967,woman,1
968,1506,1
968,carved,1
968,idol,1
968,mandapa,1
968,monolithic,1
968,parvati,1
968,snake,1
968,stomach,1
968,tusk,1
968,virupaksha temple,1
969,architecture,1
969,carvings,1
969,historical,1
969,jog falls,1
969,museum,1
969,nayak dynasty,1
969,pillars,1
969,vastu,1
969,virabhadra,1
969,walls,1
970,book,1
970,climb,1
970,clouds,1
970,peak,1
970,shoes,1
970,slots,1
970,sunrise,1
970,torch,1
970,trekking,1
970,water bottle,1
971,banks,1
971,feel,1
971,god,1
971,name,1
971,peaceful,1
971,photo,1
971,river,1
971,shiva,1
971,tourist,1
971,town,1
972,banana plantation,1
972,coracle,1
972,google maps,1
972,peaceful,1
972,rocks,1
972,season,1
972,sunset,1
972,swimming,1
972,walk,1
972,waterfall,1
973,12th century,1
973,ancient,1
973,hoysala architecture,1
973,idol,1
973,lathe,1
973,pillars,1
973,river,1
973,stone,1
973,structure,1
973,vishnu,1
974,1627,1
974,adil shahi,1
974,carvings,1
974,gol gumbaz,1
974,islamic architecture,1
974,minarets,1
974,mosque,1
974,onion dome,1
974,twin,1
974,walled garden,1
975,0,10
976,1565,1
976,domed,1
976,elephants,1
976,indo-islamic architecture,1
976,lawn,1
976,manhole,1
976,structure,1
976,symmetry,1
976,vijayanagara,1
976,vitthala temple,1
977,caterpillars,1
977,eggs,1
977,endemic,1
977,habitat,1
977,knowledge,1
977,life cycle,1
977,photographers,1
977,presentation,1
977,pupa,1
977,video,1
978,dasara,1
978,empire,1
978,krishnadevaraya,1
978,mandapa,1
978,public bath,1
978,royal family,1
978,take a guide,1
978,vijaya vittala temple,1
978,vijayanagara architecture,1
978,virupaksha temple,1
979,archeological survey of india,1
979,coins,1
979,fee,1
979,furniture,1
979,guns,1
979,lawn,1
979,murals,1
979,palace,1
979,sultan,1
979,swords,1
980,arabian sea,1
980,backwaters,1
980,coconut,1
980,confluence,1
980,crowd,1
980,delta,1
980,meeting,1
980,ocean,1
980,peaceful,1
980,plastic,1
981,beautiful,1
981,constructed,1
981,dam,1
981,family,1
981,gates,1
981,kaveri,1
981,rainy,1
981,season,1
981,vehicles,1
981,walk,1
982,beautiful,1
982,evening,1
982,fog,1
982,hills,1
982,morning,1
982,mud,1
982,offroad,1
982,panoramic view,1
982,sunset,1
982,valley,1
983,barking deer,1
983,bison,1
983,boating,1
983,dam,1
983,luck,1
983,lush,1
983,mind,1
983,resort,1
983,tiger,1
983,trek,1
984,beautiful,1
984,clean,1
984,evening,1
984,family,1
984,jogging,1
984,lights,1
984,mind,1
984,morning,1
984,peaceful,1
984,walk,1
985,angry,1
985,facial expression,1
985,incarnation,1
985,krishnadevaraya,1
985,lap,1
985,monolithic,1
985,monument,1
985,shesha,1
985,statue,1
985,virupaksha temple,1
986,0,10
987,commercialized,1
987,crowd,1
987,day trip,1
987,ground clearance,1
987,litter,1
987,off road,1
987,peaceful,1
987,plastic,1
987,shoeblackplant,1
987,trek,1
988,college,1
988,dance,1
988,day trip,1
988,dress code,1
988,museum,1
988,nylon,1
988,rocket,1
988,snow,1
988,water rides,1
988,well,1
989,atmosphere,1
989,backwaters,1
989,barge,1
989,beautiful,1
989,endangered species,1
989,evergreen,1
989,feel,1
989,ferry,1
989,rare species,1
989,villages,1
990,currency,1
990,electric vehicles,1
990,garuda,1
990,krishnadevaraya,1
990,lord vishnu,1
990,monolithic structure,1
990,shrine,1
990,stone carvings,1
990,vijaya vittala temple,1
990,virupaksha temple,1
991,architecture,1
991,bazaar,1
991,bull,1
991,distance,1
991,lord shiva,1
991,monolithic,1
991,mount,1
991,stone,1
991,structure,1
991,virupaksha temple,1
992,ancient,1
992,carved,1
992,caves,1
992,chalukya dynasty,1
992,jain,1
992,monkeys,1
992,nataraja,1
992,shiva,1
992,varaha,1
992,vishnu,1
993,climb,1
993,hill,1
993,railings,1
993,stairs,1
993,statue,1
993,sunrise,1
993,temple,1
993,trek,1
993,vultures,1
993,water bottles,1
994,0,6
994,beautiful,1
994,experience,1
994,village,1
994,waterfall,1
995,birth place,1
995,fee,1
995,government,1
995,history,1
995,information,1
995,paintings,1
995,peaceful,1
995,philosopher,1
995,poet,1
995,village,1
996,beautiful,1
996,breeds,1
996,divine,1
996,heaven,1
996,indeed,1
996,lake,1
996,milk,1
996,mind,1
996,nature,1
996,peaceful,1
997,15th century,1
997,carvings,1
997,depiction,1
997,enclosure,1
997,pillars,1
997,ramayana,1
997,relics,1
997,royal,1
997,story,1
997,walls,1
998,bear,1
998,beautiful,1
998,fee,1
998,forest,1
998,leopard,1
998,morning,1
998,renovated,1
998,tourists,1
998,walk,1
998,waste,1
999,beautiful,1
999,climate,1
999,deity,1
999,lush,1
999,peaceful,1
999,plastic,1
999,rain forest,1
999,travel,1
999,trek,1
999,waterfalls,1
1000,beautiful,1
1000,clean,1
1000,crowd,1
1000,evening,1
1000,family,1
1000,peaceful,1
1000,river,1
1000,rocks,1
1000,shore,1
1000,sunset,1
1001,4x4,1
1001,bath,1
1001,google maps,1
1001,mud,1
1001,pearl,1
1001,private property,1
1001,resort,1
1001,rocks,1
1001,valley,1
1001,waterfall,1
1002,0,1
1002,adventure,1
1002,beautiful,1
1002,experience,1
1002,height,1
1002,nov,1
1002,rocks,1
1002,trek,1
1002,walk,1
1002,waterfall,1
1003,6pm,1
1003,binoculars,1
1003,evening,1
1003,fees,1
1003,forest,1
1003,luck,1
1003,peacocks,1
1003,rocks,1
1003,vehicle,1
1003,watch tower,1
1004,beautiful,1
1004,caves,1
1004,forest,1
1004,formations,1
1004,karst,1
1004,limestone,1
1004,lord shiva,1
1004,stream,1
1004,structures,1
1004,trek,1
1005,arabian sea,1
1005,beach,1
1005,beautiful,1
1005,bridge,1
1005,durga,1
1005,estuary,1
1005,government,1
1005,resort,1
1005,shivaji,1
1005,sunset,1
1006,climb,1
1006,coffee,1
1006,experience,1
1006,plantation,1
1006,rocks,1
1006,stream,1
1006,trek,1
1006,vehicle,1
1006,walk,1
1006,water falls,1
1007,engineer,1
1007,feudatory,1
1007,hill,1
1007,hyder ali,1
1007,morning,1
1007,mountain,1
1007,rocks,1
1007,tippu sultan,1
1007,trek,1
1007,water bottle,1
1008,0,10
1009,14th century,1
1009,banks,1
1009,capital,1
1009,empire,1
1009,hindu,1
1009,looted,1
1009,prosperous,1
1009,sultanate,1
1009,temples,1
1009,unesco world heritage site,1
1010,12th century,1
1010,afternoon,1
1010,basavanna,1
1010,beautiful,1
1010,holy place,1
1010,jungle,1
1010,lingayatism,1
1010,nature,1
1010,prasadam,1
1010,vachana sahitya,1
1011,day trip,1
1011,embankment dam,1
1011,engineering,1
1011,gates,1
1011,highway,1
1011,masonry,1
1011,reservoir,1
1011,siphon,1
1011,sir mv,1
1011,water level,1
1012,arch,1
1012,donate,1
1012,monument,1
1012,pillars,1
1012,precious stones,1
1012,priests,1
1012,silver,1
1012,structure,1
1012,virupaksha temple,1
1012,vitthala temple,1
1013,0,1
1013,evening,1
1013,garden,1
1013,kids,1
1013,morning,1
1013,nature,1
1013,partner,1
1013,peaceful,1
1013,sunset,1
1013,walk,1
1014,betta,1
1014,clouds,1
1014,fee,1
1014,fog,1
1014,kukke,1
1014,lush,1
1014,morning,1
1014,mountain ranges,1
1014,season,1
1014,sunrise,1
1015,aerial photography,1
1015,climb,1
1015,drizzling,1
1015,drone,1
1015,highway,1
1015,octagonal,1
1015,photoshoot,1
1015,shape,1
1015,tipu sultan,1
1015,wedding shoot,1
1016,boat ride,1
1016,boating,1
1016,boulders,1
